timestamp;circuit1_current;circuit2_current;total_realPower;total_powerFactor;total_energy;phaseA_voltage;phaseA_current;phaseA_apparentPower;phaseA_currentCrestFactor;timw(sec)
2024/10/07 13:57;0.21;0.28;86;73;8.156;228.9;0.51;118;3.65;1
2024/10/07 13:57;0.21;0.28;86;73;8.156;228.9;0.51;118;3.65;2
2024/10/07 13:57;0.21;0.28;86;73;8.156;228.9;0.51;118;3.65;3
2024/10/07 13:57;0.21;0.28;86;73;8.156;228.9;0.51;118;3.65;4
2024/10/07 13:57;0.21;0.28;86;73;8.156;228.9;0.51;118;3.65;5
2024/10/07 13:57;0.20;0.36;94;74;8.156;228.6;0.56;127;3.50;6
2024/10/07 13:57;0.20;0.36;94;74;8.156;228.6;0.56;127;3.50;7
2024/10/07 13:57;0.20;0.36;94;74;8.156;228.6;0.56;127;3.50;8
2024/10/07 13:57;0.20;0.36;94;74;8.156;228.6;0.56;127;3.50;9
2024/10/07 13:57;0.20;0.36;94;74;8.156;228.6;0.56;127;3.50;10
2024/10/07 13:57;0.21;0.28;83;73;8.157;229.0;0.49;113;3.64;11
2024/10/07 13:57;0.21;0.28;83;73;8.157;229.0;0.49;113;3.64;12
2024/10/07 13:57;0.21;0.28;83;73;8.157;229.0;0.49;113;3.64;13
2024/10/07 13:57;0.21;0.28;83;73;8.157;229.0;0.49;113;3.64;14
2024/10/07 13:57;0.21;0.28;83;73;8.157;229.0;0.49;113;3.64;15
2024/10/07 13:57;0.20;0.32;91;75;8.157;228.8;0.53;122;3.81;16
2024/10/07 13:57;0.20;0.32;91;75;8.157;228.8;0.53;122;3.81;17
2024/10/07 13:57;0.20;0.32;91;75;8.157;228.8;0.53;122;3.81;18
2024/10/07 13:57;0.20;0.32;91;75;8.157;228.8;0.53;122;3.81;19
2024/10/07 13:57;0.20;0.32;91;75;8.157;228.8;0.53;122;3.81;20
2024/10/07 13:57;0.20;0.36;101;78;8.157;229.1;0.57;130;4.03;21
2024/10/07 13:57;0.20;0.36;101;78;8.157;229.1;0.57;130;4.03;22
2024/10/07 13:57;0.20;0.36;101;78;8.157;229.1;0.57;130;4.03;23
2024/10/07 13:57;0.20;0.36;101;78;8.157;229.1;0.57;130;4.03;24
2024/10/07 13:57;0.20;0.36;101;78;8.157;229.1;0.57;130;4.03;25
2024/10/07 13:57;0.20;0.36;101;78;8.157;229.1;0.57;130;4.03;26
2024/10/07 13:57;0.20;0.36;101;78;8.157;229.1;0.57;130;4.03;27
2024/10/07 13:57;0.20;0.36;101;78;8.157;229.1;0.57;130;4.03;28
2024/10/07 13:57;0.20;0.36;101;78;8.157;229.1;0.57;130;4.03;29
2024/10/07 13:57;0.20;0.36;101;78;8.157;229.1;0.57;130;4.03;30
2024/10/07 13:57;0.20;0.36;101;78;8.157;229.1;0.57;130;4.03;31
2024/10/07 13:57;0.20;0.36;101;78;8.157;229.1;0.57;130;4.03;32
2024/10/07 13:57;0.20;0.36;101;78;8.157;229.1;0.57;130;4.03;33
2024/10/07 13:57;0.20;0.36;101;78;8.157;229.1;0.57;130;4.03;34
2024/10/07 13:57;0.29;0.30;111;81;8.157;229.3;0.60;137;3.96;35
2024/10/07 13:57;0.29;0.30;111;81;8.157;229.3;0.60;137;3.96;36
2024/10/07 13:57;0.29;0.30;111;81;8.157;229.3;0.60;137;3.96;37
2024/10/07 13:57;0.29;0.30;111;81;8.157;229.3;0.60;137;3.96;38
2024/10/07 13:57;0.29;0.30;111;81;8.157;229.3;0.60;137;3.96;39
2024/10/07 13:57;0.29;0.30;111;81;8.157;229.3;0.60;137;3.96;40
2024/10/07 13:57;0.21;0.30;89;75;8.157;229.3;0.52;119;3.76;41
2024/10/07 13:57;0.21;0.30;89;75;8.157;229.3;0.52;119;3.76;42
2024/10/07 13:57;0.21;0.30;89;75;8.157;229.3;0.52;119;3.76;43
2024/10/07 13:57;0.21;0.30;89;75;8.157;229.3;0.52;119;3.76;44
2024/10/07 13:57;0.21;0.31;92;75;8.158;229.3;0.53;122;3.83;45
2024/10/07 13:57;0.21;0.31;92;75;8.158;229.3;0.53;122;3.83;46
2024/10/07 13:57;0.21;0.31;92;75;8.158;229.3;0.53;122;3.83;47
2024/10/07 13:58;0.21;0.31;92;75;8.158;229.3;0.53;122;3.83;48
2024/10/07 13:58;0.21;0.31;92;75;8.158;229.3;0.53;122;3.83;49
2024/10/07 13:58;0.23;0.28;92;77;8.158;229.3;0.52;120;3.54;50
2024/10/07 13:58;0.23;0.28;92;77;8.158;229.3;0.52;120;3.54;51
2024/10/07 13:58;0.23;0.28;92;77;8.158;229.3;0.52;120;3.54;52
2024/10/07 13:58;0.23;0.28;92;77;8.158;229.3;0.52;120;3.54;53
2024/10/07 13:58;0.23;0.28;92;77;8.158;229.3;0.52;120;3.54;54
2024/10/07 13:58;0.20;0.30;86;74;8.158;229.2;0.51;117;3.56;55
2024/10/07 13:58;0.20;0.30;86;74;8.158;229.2;0.51;117;3.56;56
2024/10/07 13:58;0.20;0.30;86;74;8.158;229.2;0.51;117;3.56;57
2024/10/07 13:58;0.20;0.30;86;74;8.158;229.2;0.51;117;3.56;58
2024/10/07 13:58;0.20;0.30;86;74;8.158;229.2;0.51;117;3.56;59
2024/10/07 13:58;0.20;0.31;93;77;8.158;229.1;0.53;121;3.37;60
2024/10/07 13:58;0.20;0.31;93;77;8.158;229.1;0.53;121;3.37;61
2024/10/07 13:58;0.20;0.31;93;77;8.158;229.1;0.53;121;3.37;62
2024/10/07 13:58;0.20;0.31;93;77;8.158;229.1;0.53;121;3.37;63
2024/10/07 13:58;0.20;0.31;93;77;8.158;229.1;0.53;121;3.37;64
2024/10/07 13:58;0.35;0.34;133;84;8.158;228.9;0.69;158;3.47;65
2024/10/07 13:58;0.35;0.34;133;84;8.158;228.9;0.69;158;3.47;66
2024/10/07 13:58;0.35;0.34;133;84;8.158;228.9;0.69;158;3.47;67
2024/10/07 13:58;0.35;0.34;133;84;8.158;228.9;0.69;158;3.47;68
2024/10/07 13:58;0.35;0.34;133;84;8.158;228.9;0.69;158;3.47;69
2024/10/07 13:58;0.34;0.41;157;89;8.158;229.1;0.77;176;2.80;70
2024/10/07 13:58;0.34;0.41;157;89;8.158;229.1;0.77;176;2.80;71
2024/10/07 13:58;0.34;0.41;157;89;8.158;229.1;0.77;176;2.80;72
2024/10/07 13:58;0.34;0.41;157;89;8.158;229.1;0.77;176;2.80;73
2024/10/07 13:58;0.34;0.41;157;89;8.158;229.1;0.77;176;2.80;74
2024/10/07 13:58;0.26;0.34;115;82;8.158;229.3;0.61;140;3.30;75
2024/10/07 13:58;0.26;0.34;115;82;8.158;229.3;0.61;140;3.30;76
2024/10/07 13:58;0.26;0.34;115;82;8.158;229.3;0.61;140;3.30;77
2024/10/07 13:58;0.26;0.34;115;82;8.158;229.3;0.61;140;3.30;78
2024/10/07 13:58;0.26;0.34;115;82;8.158;229.3;0.61;140;3.30;79
2024/10/07 13:58;0.34;0.39;153;89;8.159;228.5;0.75;172;2.83;80
2024/10/07 13:58;0.34;0.39;153;89;8.159;228.5;0.75;172;2.83;81
2024/10/07 13:58;0.34;0.39;153;89;8.159;228.5;0.75;172;2.83;82
2024/10/07 13:58;0.34;0.39;153;89;8.159;228.5;0.75;172;2.83;83
2024/10/07 13:58;0.34;0.39;153;89;8.159;228.5;0.75;172;2.83;84
2024/10/07 13:58;0.31;0.40;140;86;8.159;229.0;0.71;163;3.29;85
2024/10/07 13:58;0.31;0.40;140;86;8.159;229.0;0.71;163;3.29;86
2024/10/07 13:58;0.31;0.40;140;86;8.159;229.0;0.71;163;3.29;87
2024/10/07 13:58;0.31;0.40;140;86;8.159;229.0;0.71;163;3.29;88
2024/10/07 13:58;0.31;0.40;140;86;8.159;229.0;0.71;163;3.29;89
2024/10/07 13:58;0.31;0.36;136;86;8.159;228.9;0.69;158;3.24;90
2024/10/07 13:58;0.31;0.36;136;86;8.159;228.9;0.69;158;3.24;91
2024/10/07 13:58;0.31;0.36;136;86;8.159;228.9;0.69;158;3.24;92
2024/10/07 13:58;0.31;0.36;136;86;8.159;228.9;0.69;158;3.24;93
2024/10/07 13:58;0.31;0.36;136;86;8.159;228.9;0.69;158;3.24;94
2024/10/07 13:58;0.32;0.38;144;88;8.159;228.9;0.72;164;2.93;95
2024/10/07 13:58;0.32;0.38;144;88;8.159;228.9;0.72;164;2.93;96
2024/10/07 13:58;0.32;0.38;144;88;8.159;228.9;0.72;164;2.93;97
2024/10/07 13:58;0.32;0.38;144;88;8.159;228.9;0.72;164;2.93;98
2024/10/07 13:58;0.32;0.38;144;88;8.159;228.9;0.72;164;2.93;99
2024/10/07 13:58;0.32;0.39;147;88;8.159;228.9;0.73;167;2.91;100
2024/10/07 13:58;0.32;0.39;147;88;8.159;228.9;0.73;167;2.91;101
2024/10/07 13:58;0.32;0.39;147;88;8.159;228.9;0.73;167;2.91;102
2024/10/07 13:58;0.32;0.39;147;88;8.159;228.9;0.73;167;2.91;103
2024/10/07 13:58;0.32;0.39;147;88;8.159;228.9;0.73;167;2.91;104
2024/10/07 13:58;0.30;0.38;142;87;8.160;229.0;0.71;163;3.04;105
2024/10/07 13:58;0.30;0.38;142;87;8.160;229.0;0.71;163;3.04;106
2024/10/07 13:59;0.30;0.38;142;87;8.160;229.0;0.71;163;3.04;107
2024/10/07 13:59;0.30;0.38;142;87;8.160;229.0;0.71;163;3.04;108
2024/10/07 13:59;0.30;0.38;142;87;8.160;229.0;0.71;163;3.04;109
2024/10/07 13:59;0.31;0.39;145;87;8.160;229.2;0.72;166;3.05;110
2024/10/07 13:59;0.31;0.39;145;87;8.160;229.2;0.72;166;3.05;111
2024/10/07 13:59;0.31;0.39;145;87;8.160;229.2;0.72;166;3.05;112
2024/10/07 13:59;0.31;0.39;145;87;8.160;229.2;0.72;166;3.05;113
2024/10/07 13:59;0.31;0.39;145;87;8.160;229.2;0.72;166;3.05;114
2024/10/07 13:59;0.31;0.37;136;86;8.160;229.2;0.69;158;3.16;115
2024/10/07 13:59;0.31;0.37;136;86;8.160;229.2;0.69;158;3.16;116
2024/10/07 13:59;0.31;0.37;136;86;8.160;229.2;0.69;158;3.16;117
2024/10/07 13:59;0.31;0.37;136;86;8.160;229.2;0.69;158;3.16;118
2024/10/07 13:59;0.31;0.37;136;86;8.160;229.2;0.69;158;3.16;119
2024/10/07 13:59;0.31;0.28;113;82;8.160;229.2;0.60;137;3.24;120
2024/10/07 13:59;0.31;0.28;113;82;8.160;229.2;0.60;137;3.24;121
2024/10/07 13:59;0.31;0.28;113;82;8.160;229.2;0.60;137;3.24;122
2024/10/07 13:59;0.31;0.28;113;82;8.160;229.2;0.60;137;3.24;123
2024/10/07 13:59;0.31;0.28;113;82;8.160;229.2;0.60;137;3.24;124
2024/10/07 13:59;0.30;0.27;110;81;8.160;229.2;0.59;135;3.15;125
2024/10/07 13:59;0.30;0.27;110;81;8.160;229.2;0.59;135;3.15;126
2024/10/07 13:59;0.30;0.27;110;81;8.160;229.2;0.59;135;3.15;127
2024/10/07 13:59;0.30;0.27;110;81;8.160;229.2;0.59;135;3.15;128
2024/10/07 13:59;0.30;0.27;110;81;8.160;229.2;0.59;135;3.15;129
2024/10/07 13:59;0.31;0.28;111;82;8.161;229.0;0.59;136;3.19;130
2024/10/07 13:59;0.31;0.28;111;82;8.161;229.0;0.59;136;3.19;131
2024/10/07 13:59;0.31;0.28;111;82;8.161;229.0;0.59;136;3.19;132
2024/10/07 13:59;0.31;0.28;111;82;8.161;229.0;0.59;136;3.19;133
2024/10/07 13:59;0.31;0.28;111;82;8.161;229.0;0.59;136;3.19;134
2024/10/07 13:59;0.32;0.39;145;87;8.161;229.2;0.72;166;3.07;135
2024/10/07 13:59;0.32;0.39;145;87;8.161;229.2;0.72;166;3.07;136
2024/10/07 13:59;0.32;0.39;145;87;8.161;229.2;0.72;166;3.07;137
2024/10/07 13:59;0.32;0.39;145;87;8.161;229.2;0.72;166;3.07;138
2024/10/07 13:59;0.32;0.39;145;87;8.161;229.2;0.72;166;3.07;139
2024/10/07 13:59;0.32;0.38;141;87;8.161;229.3;0.71;162;2.93;140
2024/10/07 13:59;0.32;0.38;141;87;8.161;229.3;0.71;162;2.93;141
2024/10/07 13:59;0.32;0.38;141;87;8.161;229.3;0.71;162;2.93;142
2024/10/07 13:59;0.32;0.38;141;87;8.161;229.3;0.71;162;2.93;143
2024/10/07 13:59;0.32;0.38;141;87;8.161;229.3;0.71;162;2.93;144
2024/10/07 13:59;0.31;0.39;144;87;8.161;229.3;0.72;165;3.01;145
2024/10/07 13:59;0.31;0.39;144;87;8.161;229.3;0.72;165;3.01;146
2024/10/07 13:59;0.31;0.39;144;87;8.161;229.3;0.72;165;3.01;147
2024/10/07 13:59;0.31;0.39;144;87;8.161;229.3;0.72;165;3.01;148
2024/10/07 13:59;0.31;0.39;144;87;8.161;229.3;0.72;165;3.01;149
2024/10/07 13:59;0.31;0.37;136;86;8.161;229.4;0.69;159;3.14;150
2024/10/07 13:59;0.31;0.37;136;86;8.161;229.4;0.69;159;3.14;151
2024/10/07 13:59;0.31;0.37;136;86;8.161;229.4;0.69;159;3.14;152
2024/10/07 13:59;0.31;0.37;136;86;8.161;229.4;0.69;159;3.14;153
2024/10/07 13:59;0.31;0.37;136;86;8.161;229.4;0.69;159;3.14;154
2024/10/07 13:59;0.32;0.37;137;86;8.161;229.6;0.69;159;3.04;155
2024/10/07 13:59;0.32;0.37;137;86;8.161;229.6;0.69;159;3.04;156
2024/10/07 13:59;0.32;0.37;137;86;8.161;229.6;0.69;159;3.04;157
2024/10/07 13:59;0.32;0.37;137;86;8.161;229.6;0.69;159;3.04;158
2024/10/07 13:59;0.32;0.37;137;86;8.161;229.6;0.69;159;3.04;159
2024/10/07 13:59;0.32;0.39;146;88;8.162;229.3;0.73;166;3.05;160
2024/10/07 13:59;0.32;0.39;146;88;8.162;229.3;0.73;166;3.05;161
2024/10/07 13:59;0.32;0.39;146;88;8.162;229.3;0.73;166;3.05;162
2024/10/07 13:59;0.32;0.39;146;88;8.162;229.3;0.73;166;3.05;163
2024/10/07 13:59;0.32;0.39;146;88;8.162;229.3;0.73;166;3.05;164
2024/10/07 13:59;0.30;0.36;132;86;8.162;229.4;0.67;154;3.05;165
2024/10/07 13:59;0.30;0.36;132;86;8.162;229.4;0.67;154;3.05;166
2024/10/07 14:00;0.30;0.36;132;86;8.162;229.4;0.67;154;3.05;167
2024/10/07 14:00;0.30;0.36;132;86;8.162;229.4;0.67;154;3.05;168
2024/10/07 14:00;0.30;0.36;132;86;8.162;229.4;0.67;154;3.05;169
2024/10/07 14:00;0.31;0.38;142;87;8.162;229.3;0.71;163;2.91;170
2024/10/07 14:00;0.31;0.38;142;87;8.162;229.3;0.71;163;2.91;171
2024/10/07 14:00;0.31;0.38;142;87;8.162;229.3;0.71;163;2.91;172
2024/10/07 14:00;0.31;0.38;142;87;8.162;229.3;0.71;163;2.91;173
2024/10/07 14:00;0.31;0.38;142;87;8.162;229.3;0.71;163;2.91;174
2024/10/07 14:00;0.32;0.40;144;87;8.162;229.4;0.72;166;2.94;175
2024/10/07 14:00;0.32;0.40;144;87;8.162;229.4;0.72;166;2.94;176
2024/10/07 14:00;0.32;0.40;144;87;8.162;229.4;0.72;166;2.94;177
2024/10/07 14:00;0.32;0.40;144;87;8.162;229.4;0.72;166;2.94;178
2024/10/07 14:00;0.32;0.40;144;87;8.162;229.4;0.72;166;2.94;179
2024/10/07 14:00;0.31;0.35;130;85;8.162;229.5;0.67;153;3.15;180
2024/10/07 14:00;0.31;0.35;130;85;8.162;229.5;0.67;153;3.15;181
2024/10/07 14:00;0.31;0.35;130;85;8.162;229.5;0.67;153;3.15;182
2024/10/07 14:00;0.31;0.35;130;85;8.162;229.5;0.67;153;3.15;183
2024/10/07 14:00;0.31;0.35;130;85;8.162;229.5;0.67;153;3.15;184
2024/10/07 14:00;0.33;0.37;143;87;8.163;229.6;0.71;164;3.16;185
2024/10/07 14:00;0.33;0.37;143;87;8.163;229.6;0.71;164;3.16;186
2024/10/07 14:00;0.33;0.37;143;87;8.163;229.6;0.71;164;3.16;187
2024/10/07 14:00;0.33;0.37;143;87;8.163;229.6;0.71;164;3.16;188
2024/10/07 14:00;0.33;0.37;143;87;8.163;229.6;0.71;164;3.16;189
2024/10/07 14:00;0.31;0.38;144;88;8.163;229.6;0.71;164;2.82;190
2024/10/07 14:00;0.31;0.38;144;88;8.163;229.6;0.71;164;2.82;191
2024/10/07 14:00;0.31;0.38;144;88;8.163;229.6;0.71;164;2.82;192
2024/10/07 14:00;0.31;0.38;144;88;8.163;229.6;0.71;164;2.82;193
2024/10/07 14:00;0.31;0.38;144;88;8.163;229.6;0.71;164;2.82;194
2024/10/07 14:00;0.31;0.37;139;86;8.163;229.5;0.70;161;3.03;195
2024/10/07 14:00;0.31;0.37;139;86;8.163;229.5;0.70;161;3.03;196
2024/10/07 14:00;0.31;0.37;139;86;8.163;229.5;0.70;161;3.03;197
2024/10/07 14:00;0.31;0.37;139;86;8.163;229.5;0.70;161;3.03;198
2024/10/07 14:00;0.31;0.37;139;86;8.163;229.5;0.70;161;3.03;199
2024/10/07 14:00;0.32;0.40;147;88;8.163;229.6;0.73;168;2.96;200
2024/10/07 14:00;0.32;0.40;147;88;8.163;229.6;0.73;168;2.96;201
2024/10/07 14:00;0.32;0.40;147;88;8.163;229.6;0.73;168;2.96;202
2024/10/07 14:00;0.32;0.40;147;88;8.163;229.6;0.73;168;2.96;203
2024/10/07 14:00;0.32;0.40;147;88;8.163;229.6;0.73;168;2.96;204
2024/10/07 14:00;0.31;0.38;144;87;8.163;229.7;0.72;165;3.11;205
2024/10/07 14:00;0.31;0.38;144;87;8.163;229.7;0.72;165;3.11;206
2024/10/07 14:00;0.31;0.38;144;87;8.163;229.7;0.72;165;3.11;207
2024/10/07 14:00;0.31;0.38;144;87;8.163;229.7;0.72;165;3.11;208
2024/10/07 14:00;0.32;0.38;143;87;8.164;228.9;0.72;164;3.25;209
2024/10/07 14:00;0.32;0.38;143;87;8.164;228.9;0.72;164;3.25;210
2024/10/07 14:00;0.32;0.38;143;87;8.164;228.9;0.72;164;3.25;211
2024/10/07 14:00;0.32;0.38;143;87;8.164;228.9;0.72;164;3.25;212
2024/10/07 14:00;0.32;0.38;143;87;8.164;228.9;0.72;164;3.25;213
2024/10/07 14:00;0.32;0.38;143;87;8.164;228.9;0.72;164;3.25;214
2024/10/07 14:00;0.32;0.40;148;88;8.164;229.6;0.73;168;2.99;215
2024/10/07 14:00;0.32;0.40;148;88;8.164;229.6;0.73;168;2.99;216
2024/10/07 14:00;0.32;0.40;148;88;8.164;229.6;0.73;168;2.99;217
2024/10/07 14:00;0.32;0.40;148;88;8.164;229.6;0.73;168;2.99;218
2024/10/07 14:00;0.32;0.40;148;88;8.164;229.6;0.73;168;2.99;219
2024/10/07 14:00;0.32;0.37;142;88;8.164;228.9;0.71;162;3.02;220
2024/10/07 14:00;0.32;0.37;142;88;8.164;228.9;0.71;162;3.02;221
2024/10/07 14:00;0.32;0.37;142;88;8.164;228.9;0.71;162;3.02;222
2024/10/07 14:00;0.32;0.37;142;88;8.164;228.9;0.71;162;3.02;223
2024/10/07 14:00;0.32;0.37;142;88;8.164;228.9;0.71;162;3.02;224
2024/10/07 14:00;0.32;0.37;142;88;8.164;228.9;0.71;162;3.02;225
2024/10/07 14:00;0.32;0.37;142;88;8.164;228.9;0.71;162;3.02;226
2024/10/07 14:01;0.32;0.37;142;88;8.164;228.9;0.71;162;3.02;227
2024/10/07 14:01;0.32;0.37;142;88;8.164;228.9;0.71;162;3.02;228
2024/10/07 14:01;0.32;0.37;142;88;8.164;228.9;0.71;162;3.02;229
2024/10/07 14:01;0.31;0.30;118;83;8.164;229.7;0.62;143;3.38;230
2024/10/07 14:01;0.31;0.30;118;83;8.164;229.7;0.62;143;3.38;231
2024/10/07 14:01;0.31;0.30;118;83;8.164;229.7;0.62;143;3.38;232
2024/10/07 14:01;0.31;0.30;118;83;8.164;229.7;0.62;143;3.38;233
2024/10/07 14:01;0.32;0.38;144;87;8.165;229.5;0.72;165;3.17;234
2024/10/07 14:01;0.32;0.38;144;87;8.165;229.5;0.72;165;3.17;235
2024/10/07 14:01;0.32;0.38;144;87;8.165;229.5;0.72;165;3.17;236
2024/10/07 14:01;0.32;0.38;144;87;8.165;229.5;0.72;165;3.17;237
2024/10/07 14:01;0.32;0.38;144;87;8.165;229.5;0.72;165;3.17;238
2024/10/07 14:01;0.32;0.38;143;87;8.165;229.4;0.72;164;3.13;239
2024/10/07 14:01;0.32;0.38;143;87;8.165;229.4;0.72;164;3.13;240
2024/10/07 14:01;0.32;0.38;143;87;8.165;229.4;0.72;164;3.13;241
2024/10/07 14:01;0.32;0.38;143;87;8.165;229.4;0.72;164;3.13;242
2024/10/07 14:01;0.32;0.38;143;87;8.165;229.4;0.72;164;3.13;243
2024/10/07 14:01;0.32;0.34;130;85;8.165;229.7;0.67;153;3.01;244
2024/10/07 14:01;0.32;0.34;130;85;8.165;229.7;0.67;153;3.01;245
2024/10/07 14:01;0.32;0.34;130;85;8.165;229.7;0.67;153;3.01;246
2024/10/07 14:01;0.32;0.34;130;85;8.165;229.7;0.67;153;3.01;247
2024/10/07 14:01;0.32;0.34;130;85;8.165;229.7;0.67;153;3.01;248
2024/10/07 14:01;0.32;0.37;143;88;8.165;229.4;0.71;163;2.95;249
2024/10/07 14:01;0.32;0.37;143;88;8.165;229.4;0.71;163;2.95;250
2024/10/07 14:01;0.32;0.37;143;88;8.165;229.4;0.71;163;2.95;251
2024/10/07 14:01;0.32;0.37;143;88;8.165;229.4;0.71;163;2.95;252
2024/10/07 14:01;0.32;0.37;143;88;8.165;229.4;0.71;163;2.95;253
2024/10/07 14:01;0.32;0.40;146;88;8.165;229.0;0.73;166;3.02;254
2024/10/07 14:01;0.32;0.40;146;88;8.165;229.0;0.73;166;3.02;255
2024/10/07 14:01;0.32;0.40;146;88;8.165;229.0;0.73;166;3.02;256
2024/10/07 14:01;0.32;0.40;146;88;8.165;229.0;0.73;166;3.02;257
2024/10/07 14:01;0.32;0.40;146;88;8.165;229.0;0.73;166;3.02;258
2024/10/07 14:01;0.31;0.37;137;86;8.166;229.2;0.69;159;3.15;259
2024/10/07 14:01;0.31;0.37;137;86;8.166;229.2;0.69;159;3.15;260
2024/10/07 14:01;0.31;0.37;137;86;8.166;229.2;0.69;159;3.15;261
2024/10/07 14:01;0.31;0.37;137;86;8.166;229.2;0.69;159;3.15;262
2024/10/07 14:01;0.31;0.37;137;86;8.166;229.2;0.69;159;3.15;263
2024/10/07 14:01;0.32;0.39;147;88;8.166;229.0;0.73;168;3.11;264
2024/10/07 14:01;0.32;0.39;147;88;8.166;229.0;0.73;168;3.11;265
2024/10/07 14:01;0.32;0.39;147;88;8.166;229.0;0.73;168;3.11;266
2024/10/07 14:01;0.32;0.39;147;88;8.166;229.0;0.73;168;3.11;267
2024/10/07 14:01;0.32;0.39;147;88;8.166;229.0;0.73;168;3.11;268
2024/10/07 14:01;0.31;0.38;145;88;8.166;229.0;0.72;165;3.08;269
2024/10/07 14:01;0.31;0.38;145;88;8.166;229.0;0.72;165;3.08;270
2024/10/07 14:01;0.31;0.38;145;88;8.166;229.0;0.72;165;3.08;271
2024/10/07 14:01;0.31;0.38;145;88;8.166;229.0;0.72;165;3.08;272
2024/10/07 14:01;0.31;0.38;145;88;8.166;229.0;0.72;165;3.08;273
2024/10/07 14:01;0.32;0.38;146;88;8.166;229.1;0.73;166;2.87;274
2024/10/07 14:01;0.32;0.38;146;88;8.166;229.1;0.73;166;2.87;275
2024/10/07 14:01;0.32;0.38;146;88;8.166;229.1;0.73;166;2.87;276
2024/10/07 14:01;0.32;0.38;146;88;8.166;229.1;0.73;166;2.87;277
2024/10/07 14:01;0.32;0.38;146;88;8.166;229.1;0.73;166;2.87;278
2024/10/07 14:01;0.32;0.42;151;88;8.166;229.1;0.75;172;2.88;279
2024/10/07 14:01;0.32;0.42;151;88;8.166;229.1;0.75;172;2.88;280
2024/10/07 14:01;0.32;0.42;151;88;8.166;229.1;0.75;172;2.88;281
2024/10/07 14:01;0.32;0.42;151;88;8.166;229.1;0.75;172;2.88;282
2024/10/07 14:01;0.32;0.42;151;88;8.166;229.1;0.75;172;2.88;283
2024/10/07 14:01;0.32;0.36;137;86;8.167;229.1;0.69;159;3.18;284
2024/10/07 14:01;0.32;0.36;137;86;8.167;229.1;0.69;159;3.18;285
2024/10/07 14:02;0.32;0.36;137;86;8.167;229.1;0.69;159;3.18;286
2024/10/07 14:02;0.32;0.36;137;86;8.167;229.1;0.69;159;3.18;287
2024/10/07 14:02;0.32;0.36;137;86;8.167;229.1;0.69;159;3.18;288
2024/10/07 14:02;0.33;0.38;143;87;8.167;228.8;0.72;164;3.24;289
2024/10/07 14:02;0.33;0.38;143;87;8.167;228.8;0.72;164;3.24;290
2024/10/07 14:02;0.33;0.38;143;87;8.167;228.8;0.72;164;3.24;291
2024/10/07 14:02;0.33;0.38;143;87;8.167;228.8;0.72;164;3.24;292
2024/10/07 14:02;0.33;0.38;143;87;8.167;228.8;0.72;164;3.24;293
2024/10/07 14:02;0.32;0.37;140;87;8.167;228.7;0.70;161;3.15;294
2024/10/07 14:02;0.32;0.37;140;87;8.167;228.7;0.70;161;3.15;295
2024/10/07 14:02;0.32;0.37;140;87;8.167;228.7;0.70;161;3.15;296
2024/10/07 14:02;0.32;0.37;140;87;8.167;228.7;0.70;161;3.15;297
2024/10/07 14:02;0.32;0.37;140;87;8.167;228.7;0.70;161;3.15;298
2024/10/07 14:02;0.32;0.38;143;87;8.167;228.9;0.72;164;3.26;299
2024/10/07 14:02;0.32;0.38;143;87;8.167;228.9;0.72;164;3.26;300
2024/10/07 14:02;0.32;0.38;143;87;8.167;228.9;0.72;164;3.26;301
2024/10/07 14:02;0.32;0.38;143;87;8.167;228.9;0.72;164;3.26;302
2024/10/07 14:02;0.32;0.38;143;87;8.167;228.9;0.72;164;3.26;303
2024/10/07 14:02;0.34;0.40;154;89;8.167;228.7;0.76;174;2.84;304
2024/10/07 14:02;0.34;0.40;154;89;8.167;228.7;0.76;174;2.84;305
2024/10/07 14:02;0.34;0.40;154;89;8.167;228.7;0.76;174;2.84;306
2024/10/07 14:02;0.34;0.40;154;89;8.167;228.7;0.76;174;2.84;307
2024/10/07 14:02;0.34;0.40;154;89;8.167;228.7;0.76;174;2.84;308
2024/10/07 14:02;0.32;0.39;145;88;8.168;228.6;0.72;165;3.09;309
2024/10/07 14:02;0.32;0.39;145;88;8.168;228.6;0.72;165;3.09;310
2024/10/07 14:02;0.32;0.39;145;88;8.168;228.6;0.72;165;3.09;311
2024/10/07 14:02;0.32;0.39;145;88;8.168;228.6;0.72;165;3.09;312
2024/10/07 14:02;0.32;0.39;145;88;8.168;228.6;0.72;165;3.09;313
2024/10/07 14:02;0.33;0.39;149;88;8.168;228.7;0.74;169;2.79;314
2024/10/07 14:02;0.33;0.39;149;88;8.168;228.7;0.74;169;2.79;315
2024/10/07 14:02;0.33;0.39;149;88;8.168;228.7;0.74;169;2.79;316
2024/10/07 14:02;0.33;0.39;149;88;8.168;228.7;0.74;169;2.79;317
2024/10/07 14:02;0.33;0.39;149;88;8.168;228.7;0.74;169;2.79;318
2024/10/07 14:02;0.32;0.38;148;88;8.168;228.8;0.74;168;3.01;319
2024/10/07 14:02;0.32;0.38;148;88;8.168;228.8;0.74;168;3.01;320
2024/10/07 14:02;0.32;0.38;148;88;8.168;228.8;0.74;168;3.01;321
2024/10/07 14:02;0.32;0.38;148;88;8.168;228.8;0.74;168;3.01;322
2024/10/07 14:02;0.32;0.38;148;88;8.168;228.8;0.74;168;3.01;323
